Unnamed: 0,text,label,language,translated_text,back_translated_text
57346,刚回复了一个大V：假如女人1不监督好男人戴套，2又嫌吃避孕药副作用，3又嫌让女性上环恐怖，4还妄想男性结扎，那往往爽后只好伤害身体去打胎。明明就是客观事实，她竟然喷我。有怀孕器官本身就是亏，还不做好防备，谁更蠢？怀璧其罪的道理而已,1.0,3,"I just replied to a big V: If a woman (1) does not supervise the man’s wearing of condoms, (2) is dissatisfied with the side effects of taking contraceptive pills, (3) is dissatisfied with the fear of having a female undergo an IUD, and (4) desires male sterilization, she will often end up having no choice but to harm her body and have an abortion. It's obviously an objective fact, but she actually sprayed me. Having a pregnancy organ is a loss in itself, so who is more stupid if you don’t take precautions? It's just a crime to hold a treasure in your arms",我刚刚回复了一个大V：如果女人（1）不监督男人戴安全套，（2）不满意服用避孕药的副作用，（3）不满意女性接受手术的恐惧（4）想要男性绝育，她往往只能伤害自己的身体而堕胎。明明是客观事实，她却居然喷我。拥有妊娠器官本身就是一种损失，不防备谁更傻呢？把宝藏抱在怀里简直就是犯罪
57349,为什么女权会如此恶化，究其自身所构筑的概念体系就是在伪概念男权上，会产生女拳不足为奇，女权要正名，需把男权伪概念抛弃，改成男性特权或特权，和清理女拳。,1.0,3,"Why has feminism deteriorated so much? The reason is that the conceptual system it has constructed is based on the pseudo-concept of patriarchy. It is not surprising that feminism has emerged. If feminism is to be rectified, the pseudo-concept of patriarchy must be abandoned and replaced with male privileges or privileges, and feminism must be eliminated.",为什么女权主义如此恶化？原因就在于它所构建的概念体系是建立在伪父权制概念之上的。女权主义的出现并不奇怪。如果要纠正女权主义，就必须抛弃父权制的伪观念，代之以男性特权或特权，必须消灭女权主义。
57352,唉，但凡蛆们说话能有点水平，我都觉得这番辩论还算是有趣的,1.0,3,"Alas, as long as the maggots can speak at a reasonable level, I think this debate is quite interesting.",唉，只要蛆虫们能用合理的水平说话，我觉得这场辩论还是挺有趣的。
57354,我觉得厌女被指责的点应该是因为对方是个女的而你只因为她是女的就无理由的厌恶她。但我厌“女”是有理由的，是因为某个理由而厌，不是因为她是女性而厌，只是她刚好性别女。,1.0,3,"I think the point of being accused of misogyny is that the other person is a woman and you hate her for no reason just because she is a woman. But there is a reason why I hate ""women"". I hate her for a certain reason. It's not because I hate her because she is a woman, it's just that she happens to be a woman.",我认为被指控厌女症的意义在于，对方是女性，而你只是因为她是女性而无缘无故地讨厌她。但我讨厌“女人”是有原因的。我出于某种原因讨厌她。我并不是因为她是女人而讨厌她，而是因为她恰好是个女人。
57359,"她，真的是让人一言难尽，特别是黄轩那次，我的天,嗯，是她",1.0,3,"She is really hard to describe, especially that time with Huang Xuan, my God, well, it was her",她真的很难形容，尤其是和黄轩那次，天啊，好吧，就是她
57360,别被这女人当枪使了，是papi酱为了复出拿女权当垫脚石呢，恶心的资本家不分男女,1.0,3,Don't let this woman use you as a weapon. It's Papi Jiang who is using women's rights as a stepping stone for her comeback. Disgusting capitalists don't distinguish between men and women.,别让这个女人把你当作武器。正是Papi酱正在以女权作为她复出的垫脚石。恶心的资本家不分男女。
57361,"一个抽奖活动而已。。。  上升到女权男权，真的想太多,你爸爸怎么对待你妈妈的？你身边的男性朋友怎么对女性的？中国那么多人，发生不好的事情是极少数人造成的！,不能因为个别，你就打死一群吧！！！",1.0,3,"It's just a lottery. . . When it comes to women's rights and men's rights, I really think too much. How does your father treat your mother? How do your male friends treat women? There are so many people in China, but bad things that happen are caused by a very small number of people! ,You can’t kill a group of people just because they are individual! ! !",这只是一场彩票。 。 。说到女权和男权，我真的想太多了。你的父亲如何对待你的母亲？你的男性朋友如何对待女性？中国人那么多，但发生的坏事却是极少数人造成的！ ，你不能仅仅因为一群人是个体就杀死他们！ ！ ！
57362,"没什么好忌讳的，戏称伪女权为田园狗而已。女权没那么脆弱,田园女权本质上是女利主义，跟女权无半点关系",1.0,3,"There is nothing to be taboo about, just jokingly calling pseudo-feminism a pastoral dog. Feminism is not that fragile. Pastoral feminism is essentially feminist and has nothing to do with feminism.",没什么可忌讳的，只是戏称伪女权为田园犬而已。女权主义并不那么脆弱。田园女权主义本质上是女权主义，与女权主义无关。
57367,这层楼里出现的蝻蛆让我意识到蝻性和女性果真是不同的物种,1.0,3,The presence of maggots on this floor made me realize that the sexes of flies and women are indeed different species.,这层楼上的蛆虫让我意识到苍蝇和女人的性别确实是不同的物种。
57372,"连笑都被骂猥琐男 我笑死了 张嘴就来,我也不关注什么带带大师兄 但是柯洁那条评论 一般人看得出来是反讽吧",1.0,3,"I was called a wretched man even when I laughed. I died of laughter. I don't pay attention to the Dai Dai master brother, but most people can see that Ke Jie's comment is ironic.",即使我笑了，我也被称为猥琐男。我笑死了。我不关注戴戴大师兄，但大多数人都能看出柯洁的评论是讽刺。
57374,确实不能 好多被出轨的女人还光屁股滚蛋了,1.0,3,It really can't be done. Many women who have been cheated on have left their butts naked.,实在是做不到啊。许多被出轨的女性都光着屁股。
57379,太搞笑了吧。把男人做过的事说出来就厌男了。,1.0,3,How funny. It’s man-hating to say what a man has done.,真搞笑。说男人做的事是仇视男人的表现。
57393,女权婊的观点就是 婆婆必须得伺候好我 要不然我骂她也应该 男人必须长得帅还得有钱,1.0,3,"The feminist bitch’s point of view is that my mother-in-law must take good care of me, otherwise I should scold her. A man must be handsome and rich.",女权贱人的观点是我婆婆一定要好好照顾我，不然我就该骂她。男人一定要又帅又有钱。
57394,是的，钱都是要还回去的，拜金女其实一分钱都拜不到，屌子多精,1.0,3,"Yes, the money has to be paid back. In fact, gold worshipers can’t even get a penny from them. What a sperm.",是的，钱是要还的。事实上，黄金崇拜者甚至无法从他们那里得到一分钱。多么好的精子啊。
57396,哈哈，这女的不是反婚吗？还得罪过同性恋。反婚你那么爱嘲光棍干什么，你不也是个女光棍？,1.0,3,"Haha, isn’t this woman anti-marriage? I also offended homosexuals. Why are you so fond of mocking bachelors for being anti-marriage? Aren’t you also a female bachelor?",哈哈，这女人不是反婚吗？我也得罪过同性恋者。你为什么这么喜欢嘲笑单身汉反婚姻？你不也是个女光棍吗？
57397,你还不能反驳，反驳就上来一套“国蝻没有共情能力”，“国蝻99%都是犯罪者”,1.0,3,"You still can't refute, so the rebuttal is ""Guoji has no ability to empathize"" and ""99% of Guoji are criminals""",你还是无法反驳，所以反驳就是“国基没有共情能力”“国基99%都是罪犯”
57398,有一说一，他就是那种无脑爹味。本人爹+从来不考虑这些事情。以前鸡条有一集就是在贫困山区，当时有一家就是妈跑了，孩子想妈，zyx就说要把妈找回来。后来还是hbhl给他说妈在这贫困地方也不容易吧啦吧啦，但我感觉他也没听懂。就脑子里就是男权社会造的那套男权式奉献家庭,1.0,3,"To put it bluntly, he is the kind of brainless dad. My dad+ never considers these things. There was an episode of Chicken Tiao in the past in a poor mountainous area. At that time, there was a family whose mother ran away. The children missed their mother, so zyx said that he wanted to find his mother back. Later, hbhl told him that it’s not easy for mom in this poor place, but I felt like he didn’t understand. In my mind, I have the patriarchal style of devotion to the family created by the patriarchal society.",说白了，他就是那种无脑爸爸。我爸爸+从来不考虑这些事情。以前在贫困山区有过一段鸡条的故事。当时，有一个家庭，母亲离家出走。孩子们想念妈妈，zyx说他想找回妈妈。后来hbhl告诉他，妈妈在这个穷地方很不容易，但我觉得他不明白。在我的心目中，我有父权社会造就的对家庭的热爱的父权作风。
57403,"是的，我也是认为合理的情绪宣泄并不是错误，涉及到侮辱性的除外，可是恩和的微博并没有侮辱的意思，只是评论区的部分人上蹿下跳。驴鼎不是侮辱性词汇，反而很形象的概括了当代中国相当一部分比例的婚女的现状,我是觉得分两派，一派不明真相，他们是理智的，驴鼎这样的词语在他们眼中是侮辱性的，故讨伐极端女权支持papi也只是这件事情上，并不代表他们未来成为男权代言人；另一派就是极端女权所说的“婚驴”，这样的字眼戳到他们的脊梁了像你说的急于割席，极端女权被打败，“婚驴”才能在苦痛里找到自我安慰。,在恩和评论只有60条时，papi那边就开始买yxh和热搜，后面的事情大家也都知道，“极端女权”的号相继炸掉，直接把ip地址屏蔽，创建一个新号就炸一个，舆论一边倒，从这时开始事情就失去关注的必要了，一方带资本，一方是10万粉的小博主，胳膊拧大腿。再后来papi彻底翻车还是因为她买了观察网的营销,恩和在papi公开怀孕时在微博提过一嘴未来papi孩子会随父姓还是母姓，那时应该就被papi盯上了。大概3，4（？）月左右，papi买的水军跑错了评论区，那时没人在意，可现在看来确实是资本下场了。papi宝宝出生后，恩和果然在微博内涵了papi孩子随了父姓，恩和的点在于papi一直标榜独立女性却拱手相让冠姓权",1.0,3,"Yes, I also think that reasonable emotional expression is not wrong, except when it involves insults. However, Enhe's Weibo did not mean to insult, but some people in the comment area were jumping up and down. ""Donkey tripod"" is not an insulting word, but it vividly summarizes the current situation of a considerable proportion of married women in contemporary China. I think there are two groups. One party does not know the truth. They are rational. Words like ""donkey tripod"" are insulting in their eyes. Sexual, so crusading against extreme feminism and supporting Papi is only about this matter, and it does not mean that they will become the spokesperson of men's rights in the future; the other group is what extreme feminism calls ""marriage donkeys"", such words poke their spines like you It is said that in the rush to cut off the marriage, extreme feminism has been defeated, and only then can the ""marriage donkey"" find self-comfort in the pain. , when there were only 60 comments on Enhe, Papi started buying yxh and hot searches. As everyone knows what happened next, the ""extreme feminist"" accounts exploded one after another, and the IP address was blocked directly, and a new account was created. If one blows up, the public opinion will be one-sided. From this point on, the need to pay attention to things will no longer exist. One side has capital, and the other side is a small blogger with 100,000 fans, and his arms are twisting his thighs. Later, Papi completely overturned because she bought the marketing of Observer.com. When Papi announced her pregnancy, Enhe mentioned on Weibo whether Papi's child would bear the father's or mother's surname in the future. Papi must have been eyeing her at that time. Around March or April (?), the trolls bought by Papi went to the wrong comment section. No one cared at that time, but now it seems that the capital has indeed come to an end. After Papi's baby was born, Enhe indeed posted on Weibo that Papi's child had taken his father's surname. The point of Enhe was that Papi always flaunted himself as an independent woman but gave up the right to take the surname.",是的，我也认为合理的情感表达并没有错，除非涉及侮辱。不过恩和的微博并没有侮辱的意思，评论区却有人上蹿下跳。 “驴鼎”并不是一个侮辱性的词，而是形象地概括了当代中国相当一部分已婚妇女的现状。我认为有两个群体。一方不知道真相。他们是理性的。 “驴鼎”之类的词在他们眼里都是侮辱性的。性，所以讨伐极端女权主义、支持Papi只是这件事，并不意味着他们将来会成为男权的代言人；另一类就是极端女权主义所说的“婚姻驴”，这样的话语像你一样戳着他们的脊梁骨。据说，在急于斩断婚姻的过程中，极端女权主义已经被打败了，只有这样，“婚姻驴”才能找到自我。 - 痛苦中的安慰。恩和只有60条评论的时候，Papi就开始买yxh和热搜了。接下来发生的事情谁都知道，“极端女权”账号纷纷爆出，IP地址直接被封，又创建了一个新账号。如果一爆发，舆论就会一边倒。从这一刻起，需要关注的事情就不再存在了。一边有资本，一边是拥有十万粉丝的小博主，双臂都在扭大腿。后来，Papi因为买了观察者网的营销而彻底翻车。当Papi宣布怀孕时，恩和在微博中提到Papi的孩子将来是随父姓还是随母姓。那个时候Papi一定是看上她了。大约在三四月份（？），Papi买的巨魔走错了评论区。当时没有人在意，但现在看来，京城确实已经走到了尽头。 Papi的孩子出生后，恩和确实在微博发文说Papi的孩子随父姓了。恩和的要点是，Papi总是标榜自己是独立女性，但却放弃了姓氏的权利。
57404,女权提倡的是男女在权利和义务上都平等，而田园女权提倡的是享受权利，规避义务。如果你是前者，那无视那些“男权”的抨击就好；如果你是后者，呵呵。,1.0,3,"Feminism advocates the equality of rights and obligations between men and women, while pastoral feminism advocates the enjoyment of rights and the avoidance of obligations. If you are the former, just ignore the ""men's rights"" criticism; if you are the latter, haha.",女权主义主张男女权利和义务平等，而田园女权主义则主张享受权利、逃避义务。如果你是前者，就无视“男权”的批评；如果你是后者，哈哈。
57405,男人就这样啊 你看他一眼 他以为你爱上他了 谁给他的自信,1.0,3,"That's what men are like. If you look at him, he thinks you've fallen in love with him. Who gave him the confidence?",男人就是这样。如果你看着他，他会认为你已经爱上他了。谁给他的信心？
57409,放在时间轴上，有这样的派系很合理，过去还有过“为了让女性能更好的当母亲，应该赋予女性受教育权”的派系呢。可放在现在，不反婚，你只能跟她说，“你out了”或者“你是不是傻”。,1.0,3,"On the timeline, it makes sense to have such a faction. In the past, there were factions that said ""In order for women to be better mothers, women should be given the right to education."" But now, if you don't oppose marriage, you can only tell her, ""You are out"" or ""Are you stupid?""",从时间线来看，有这样一个派系是有道理的。过去，有派别说“为了让女性成为更好的母亲，应该赋予女性受教育的权利”。但现在，如果你不反对结婚，你只能告诉她，“你out了”或者“你傻吗？”
57411,真好听，不过你说的权利是具体什么，义务又具体是什么？能说得再清楚些吗？我看到的女权基本无一例外都在讲反婚，或者单身生育，知道什么意思吗？就是不跟男的玩啊，所以需要什么义务？你能说清楚些吗,1.0,3,"That sounds great, but what specific rights are you talking about and what are the specific obligations? Can you make it more clear? Almost all the feminist stories I see talk about anti-marriage or single childbirth. Do you know what that means? I just don’t play with men, so what obligations do I need? can you make it clearer",这听起来不错，但是您所说的具体权利和具体义务是什么？你能说得更清楚吗？我看到的几乎所有女权主义故事都在谈论反婚姻或单胎生育。你知道那是什么意思吗？我只是不跟男人玩，那我需要什么义务呢？你能说得更清楚吗
57414,我一直的观点就是女人真正的的敌人就是女奴，女奴没有了男权也就没有了，所以女人骂女人未必是厌女，女人也不全有道德。,1.0,3,"My view has always been that the real enemy of women is female slaves. Female slaves will no longer have male rights. Therefore, it is not necessarily misogyny for women to scold women, and not all women are moral.",我一直认为，女性真正的敌人是女奴隶。女奴隶将不再拥有男性权利。所以，女人骂女人不一定是厌女症，也不是所有女人都是有道德的。
57415,"等着她重操旧业复吸吧,她加入了一个邪教女权组织 一帮仇视男人的",1.0,3,"Wait till she relapses into her old ways. She joins a cult of feminists, a bunch of people who hate men.",等她重蹈覆辙。她加入了女权主义者的崇拜，一群憎恨男人的人。
57419,我的逻辑里，男性奋斗可不仅仅是为了自己。正如女性生育也不仅仅是为了男性。,1.0,3,"In my logic, men's struggle is not just for themselves. Just as women give birth not just for men.",按照我的逻辑，人的奋斗不仅仅是为了自己。就像女人生育不只是男人的事一样。
57424,第二条我会有的，工作游戏交朋友比较喜欢男性。但我主要觉得俗人（比如厌女，爱情至上）事实上还是女的多啊……比如女的跟你熟了话题就是爱情家庭比例比男性高。当然如果男的如果我发现直男癌也会立刻拉黑，但还是相对比较希望和男性分组。其他几条都没有，这算什么心态？,1.0,3,"The second thing I have is that I prefer men when making friends at work and games. But I mainly think that vulgar people (such as misogyny, love first) actually have more women... For example, the topic of women getting acquainted with you is that the proportion of love and family is higher than that of men. Of course, if I were a male, I would immediately block him if I discovered cancer among straight men, but I still relatively hope to be grouped with men. If there are no other items, what kind of mentality is this?",我的第二件事是，在工作和游戏中交朋友时我更喜欢男性。但我主要觉得粗俗的人（比如厌女症、爱情至上）其实女人多一些……比如女人跟你认识的话题就是爱情和家庭的比例比男人高。当然，如果我是男性，如果我在直男中发现癌症，我会立即拉黑他，但我还是比较希望和男性分组。如果没有其他的事情，这又是一种什么样的心态呢？
57427,经典骂不过就急了金针菇，你们批癌不记得亲🐴尸体在什么位置就去多想想，扣字乞求你资本爸爸我可以理解，毕竟有p癌不能卖p了,1.0,3,"The classic scolding is too urgent. You criticize cancer for not remembering where the corpse is. Just think more about it. I beg you for capital. Dad, I can understand. After all, you can’t sell p if you have p cancer.",经典骂人太急了。你批评癌症不记得尸体在哪里。多想想吧。我求你给资本。爸爸，我能理解。毕竟，如果你患有 p 癌症，你就不能出售 p。
57431,完全可以理解这种男的，想要B而不可得，攻击女性也是为了杀价，也是实打实从婚姻里能够得到好处。婚女攻击女权是为了什么呢？女权多了不正好反衬她的贤良淑德方便卖高价吗？,1.0,3,It is completely understandable that this kind of man wants B but cannot get it. He attacks women just to bargain for a better price and actually gets benefits from marriage. Why do married women attack women’s rights? Wouldn’t having more female power reflect her virtuous and virtuous nature and sell her at a high price?,这种男人想要B却得不到，这是完全可以理解的。他攻击女性只是为了讨价还价，实际上从婚姻中获得了好处。为什么已婚妇女会侵犯妇女权利？拥有更多的女性力量，岂不是体现了她的贤淑本性，将她卖得高价？
57433,那个梅什么那女演员，当初那么批评特朗普，那么乐意当女权斗士，这把咋不说话了？她不是把哈维韦恩斯坦比喻成神了么？当初韦恩斯坦还帮她游说奥斯卡最佳女主角了，她那一年就凭铁娘子拿最佳女主角了。,1.0,3,"That actress Mei, who was so critical of Trump and so willing to be a feminist fighter, why didn’t she say anything now? Didn’t she compare Harvey Weinstein to a god? Weinstein helped her lobby for the Best Actress Oscar, and she won the Best Actress award that year for The Iron Lady.",那个曾经对特朗普如此挑剔、又如此愿意做女权斗士的女演员梅，现在怎么不说话了？她不是把哈维·韦恩斯坦比作神吗？韦恩斯坦帮助她争取奥斯卡最佳女主角奖，她凭借《铁娘子》获得了当年的最佳女主角奖。
