Unnamed: 0,text,label,language,translated_text,back_translated_text
208246,"USER kroasia itu kapir tauuu,ngapain blajar sm kapir...udh lupa sm kapling sorga??'",1.0,13,"Croatian USER is a fanatic you know, why are you studying with a fanatic...have you forgotten about the land of heaven??'","USER Kroasia itu fanatik lho, kenapa belajar dengan fanatik...apakah kamu sudah lupa dengan negeri surga??'"
208255,USER Miris presiden negara besar ini tak berdaya ter kacung2 kan',1.0,13,"USER It's sad that the president of this great country is so helpless, right?",USER Sedih sekali presiden negara besar ini tidak berdaya bukan?
208259,"USER USER ... Kamu PSK tidak usah nyampur, lepas kerudungmu baru ketauan kamu PSK.... Kamu baca twit nya Fahri yg begitu benci Jokowi itu yg saya balas.... Jokowi itu Presiden tdk pantas dimaki2 oleh seorang Fahri... Twit Fahri penuh",1.0,13,"USER USER... You don't need to mix it up as a prostitute, take off your headscarf and then you'll find out you're a prostitute... You read Fahri's tweet, who really hates Jokowi, that's what I replied... Jokowi is the President who doesn't deserve to be cursed at by a Fahri... Fahri's tweet is full","USER USER... Tak usah campur aduk jadi PSK, lepas jilbab nanti baru ketahuan PSK... Kalian baca tweet Fahri yang benci banget sama Jokowi, itu yang aku jawab...Jokowi adalah Presiden yang tak pantas dimaki seorang Fahri... Tweet Fahri penuh"
208261,USER Itu lagi ngomong bacot dalem ati',1.0,13,USER That's talking nonsense to my heart',USER Itu omong kosong di hatiku'
208263,benarkan beta menyepak anda. dasar yahudi \xf0\x9f\x98\x8d',1.0,13,let beta kick you. basic jews \xf0\x9f\x98\x8d',biarkan beta menendangmu. Yahudi dasar \xf0\x9f\x98\x8d'
208266,udah gue tinggal beli batagor sampe balik lagi blm mulai anjir ngaret amat',1.0,13,I've just had to buy batagor until I come back before it starts to really worry.',Tadinya aku harus membeli batagor sampai aku kembali sebelum mulai mengkhawatirkan.'
208270,"USER Acting nya murahan jadi gg laku di pasaran,CEBONG ya begitu,,,DUNGU nya PERMANEN ,,,,!!hahahaa kebnyakan minum air kencing BAGONG,,,tumpul tuh otak ,'",1.0,13,"USER's acting is cheap so it doesn't sell in the market, that's the way it is, it's a PERMANENT DUMB,,,,!! Hahahaa I drink a lot of BAGONG's urine, my brain is dull,'","Akting USER murahan jadi gak laku di pasaran, begitulah, BODOH PERMANEN,,,,!! Hahahaa aku banyak minum air seni BAGONG, otakku tumpul,'"
208273,USER bahasa indonya cacad',1.0,13,USER's Indonesian is slurred,Bahasa Indonesia USER tidak jelas
208278,"\xf0\x9f\x91\xa6: ""Jangan jahatin anak orang""\n\xf0\x9f\x91\xa8: ""Baru juga sekali udah diginiin. Haha""\n\nEmang mau berapa kali lo jahatin anak orang, suparji........ mau sekali seribu kali juga lo jahat otong...sinting ya?'",1.0,13,"""Don't be mean to other people's children"" ......you want it once a thousand times too, you evil bastard...crazy, aren't you?'","'Jangan jahat pada anak orang lain'......kau menginginkannya sekali seribu kali juga, dasar bajingan jahat...gila ya?'"
208279,USER USER jd mentri suharto homo kan?',1.0,13,"USER USER is Suharto's gay minister, right?'","USER USER adalah menteri gaynya Suharto, kan?'"
208282,Cowo brengsek semua ya',1.0,13,"Guys are all jerks, aren't they?","Semua cowok itu brengsek, bukan?"
208285,"Segera koordinasikan kekuatan massa muslim..utk segera mengepung kedutaan Myanmar..usir Dubes dan Orang Budha"" Biadab itu Dari Indonesia!!!",1.0,13,"Immediately coordinate the forces of the Muslim masses..to immediately surround the Myanmar embassy..expel the Ambassador and the ""Savage"" Buddhists from Indonesia!!!","Segera koordinasikan kekuatan massa muslim..segera mengepung kedutaan Myanmar..usir Duta Besar dan Umat Buddha ""Liar"" dari Indonesia!!!"
208286,"Sebelum Tentara Saudi Tiba di Suriah, ISIS BANCI LARI ke Libya URL URL",1.0,13,"Before the Saudi Army Arrived in Syria, ISIS FLEW to Libya URL URL","Sebelum Tentara Saudi Tiba di Suriah, URL URL TERBANG ISIS ke Libya"
208288,RT USER USER 70 jt pendukung jokowi siap menangkan pemilihan presiden 2019...biar kaum sumbu pendek makin kejang kejang,1.0,13,RT USER USER 70 million Jokowi supporters are ready to win the 2019 presidential election... so that the short-term people get even more convulsed,RT USER USER 70 Juta Pendukung Jokowi Siap Menangkan Pilpres 2019... Biar Rakyat Jangka Pendek Makin Geger
208290,Mabuk-ksbb-mrebesmili. Cupu!',1.0,13,Drunk-ksbb-mrebesmili. Nerd!',Mabuk-ksbb-mrebesmili. Orang aneh!'
208291,Mendingan terlihat bajingan tapi hati punya iman. Daripada terlihat rupawan tapi kelakuan kayak preman',1.0,13,It's better to look like a bastard but have faith in your heart. Rather than looking handsome but acting like a thug',Lebih baik berpenampilan seperti bajingan tapi percayalah dalam hati. Daripada terlihat ganteng tapi bertingkah seperti preman'
208292,"Pasti pernah ada\n\n""eh karcis parkir sama lu kan?""\n""engga, kan tadi lu yg pegang""\n""ah tai seriusan lu""\n\nTiap keluar dari mall'",1.0,13,"There must have been\n\n""Hey, you had a parking ticket, right?""\n""No, you were the one holding it""\n""Oh shit, you're serious""\n\nEvery time you leave the mall'","Pasti ada\n\n""Hei, kamu punya tiket parkir, kan?""\n""Bukan, kamu yang memegangnya""\n""Aduh, kamu serius""\n\nSetiap kali kamu berangkat Mall'"
208293,"even dia ustaz, berserban berjubah putih, tapi kalau drive macam celaka, dia tetap tergolong dalam golongan babi ya anak anak.'",1.0,13,"Even though he's an ustaz, he's wearing a turban and a white robe, but if he drives like that, he's still classified as a pig, kids.'","Walaupun dia ustaz, dia memakai sorban dan gamis putih, tapi kalau mengemudi seperti itu, tetap saja dia tergolong babi, anak-anak.'"
208294,"USER USER Siapa bilang dia ustadz,pembual,sinting dia'",1.0,13,"USER USER Who says he's a teacher, a braggart, he's crazy?","USER USER Siapa bilang dia guru, pembual, dia gila?"
208297,"USER USER Klo pengen mensyen gw lagi, genepin dulu follower loe ya bong. Loe mensyen gw lagi, RAS masuk kakus. G ada waktu buat cebong dungu berfollower 2 dijit'",1.0,13,"USER USER If you want to like me again, first generate your followers, bro. You're giving me pleasure again, RAS goes into the toilet. There's no time for a stupid kid with 2 digits of followers'","USER USER Kalau mau like saya lagi, generate dulu followernya gan. Anda memberi saya kesenangan lagi, RAS masuk ke toilet. Tidak ada waktu untuk anak bodoh dengan 2 digit pengikut'"
208298,RT USER: Memek gatel pengen di kentot pake kontol keker',1.0,13,RT USER: My itchy pussy wants to be fucked with a hard cock',PENGGUNA RT: Memekku yang gatal ingin disetubuhi dengan ayam yang keras'
208302,USER Yg salah cuma kaum cebong...lah situ kaum cebong bukan',1.0,13,"USER The only ones who are wrong are the cebongs...it's the cebongs, aren't they?",USER Yang salah cuma cebongnya..itu cebongnya ya?
208304,RT USER: ngentot Di wc mas yuk URL,1.0,13,"RT USER: fuck in the toilet, bro, let's URL","RT USER: persetan di toilet gan, yuk URL"
208308,"USER Gw merasa bego lu jwb begitu mulu --""'",1.0,13,"USER I feel stupid, you answered so bluntly --""'","USER Saya merasa bodoh, Anda menjawab begitu blak-blakan --""'"
208311,CINA KOK IKUT NGOMONG...BALIK SANA KE CINA....ORANG ISLAM ROHINGYA AJA DI USIR SAMA BUDHA MYANMAR...KAMPRET,1.0,13,WHY CHINESE JOINS IN THE CLAIM... GO BACK THERE TO CHINA... ROHINGYA ISLAMIC PEOPLE ARE EXPUSED BY THE BUDDHISTS OF MYANMAR... KAMPRET,KENAPA ORANG CINA IKUTI KLAIM... KEMBALI KE SANA KE CHINA... ORANG ISLAM ROHINGYA DIHAPUS OLEH UMAT BUDDHA MYANMAR... KAMPRET
208312,najis jam segini belom tidur malah baru masak nasi hmmmmz',1.0,13,unclean at this hour haven't slept yet just cooked rice hmmmmz',najis jam segini belum tidur baru masak nasi hmmmmz'
208318,USER USER USER Hubahahaha. Goblok emang kecebong.\nLu ngetawain dia? Dia tawain rekening lu bege \xf0\x9f\x98\x82',1.0,13,USER USER USER Hubahahaha. You're really a tadpole.\nAre you laughing at him? He's laughing at your account. \xf0\x9f\x98\x82',PENGGUNA PENGGUNA PENGGUNA Hubahahaha. Kamu benar-benar berudu.\nApakah kamu menertawakannya? Dia menertawakan akunmu. \xf0\x9f\x98\x82'
208319,"USER USER USER USER Bah otak onta satu ini bener2 sedeng sdh,saya tau ulama mu membicarakan ekonomi muslim,jgn di ulang2 onta somplak..saya hanya tanya tu gmn cara memperkuat ekonomi muslim,gtu",1.0,13,"USER USER USER USER Well, this camel's brain is really good, I know your clerics are talking about the Muslim economy, don't repeat it like a fake camel... I'm just asking how to strengthen the Muslim economy, that's all.","USER USER USER USER Nah, otak unta ini bagus banget, saya tahu ulama kalian ngomongin ekonomi muslim, jangan diulang-ulang seperti unta abal-abal.. Saya hanya tanya bagaimana memperkuat ekonomi muslim, itu saja ."
208322,USER USER Yg goblog itu adalah bani cebong tukang tipu penjilat penguasa yg ketahuan gerakin masa yg dibayar pakai nasi bungkus. Propaganda nasi bungkus memang selalu gagal.',1.0,13,USER USER The idiots are the trick-or-treaters who sycophant the authorities who were caught moving people who were paid for using packaged rice. Packaged rice propaganda always fails.',USER USER Para idiot adalah penipu yang menjilat pihak berwenang yang kedapatan memindahkan orang-orang yang dibayar menggunakan beras kemasan. Propaganda nasi kemasan selalu gagal.'
208325,"banyak hafalan surah Alqurannya > Termasuk ayat-ayat: Perangi, bunuh, dan penggal kafir dan juga ayat cocok2 penis.",1.0,13,"memorized lots of surahs from the Koran > Including verses: Fight, kill and behead infidels and also verses about matching penises.","hafal banyak surah Alquran > Termasuk ayat: Melawan, membunuh dan memenggal kepala orang kafir dan juga ayat tentang menjodohkan penis."
208326,RT USER: Kayaknya brondong ini ya #kontol #gay #coli #bahancoli URL,1.0,13,RT USER: I think this brondong is #kontol #gay #coli #coli URL,RT USER: Menurut saya brondong ini adalah URL #kontol #gay #coli #coli
208328,"USER USER USER Ditanya siapa gantinya presiden, celeng lansung klojota\nGak salah rockygering bilang celeng dungu stabil.'",1.0,13,"USER USER USER Asked who would replace the president, the wild boar immediately klojota\nIt's not wrong for Rockygering to say that stupid boars are stable.'","USER USER USER Ditanya siapa pengganti presiden, babi hutan langsung klojota\nTidak salah Rockygering bilang babi bodoh itu stabil.'"
208333,USER USER Huehue si mahfud md udah ngikutin Geng si wowok dan oposisi tolol',1.0,13,USER USER Huehue the mahfud md has joined the Wowok gang and the stupid opposition',USER USER Huehue sang mahfud md telah bergabung dengan geng Wowok dan oposisi bodoh'
208337,USER Emang cem bangsat ya temen terkutuk macam tuh untung bulan puasa nehehe',1.0,13,"USER It's really a bastard, my friend is cursed like that, luckily it's the fasting month, hehehe'","USER Bajingan banget, temenku dimaki-maki gitu, untung lagi bulan puasa, hehehe'"
208338,Ni ada lagi gerakan USER kntl pembela chibi anzing',1.0,13,Here's another USER movement kntl defender chibi anzing',Inilah gerakan USER lainnya kntl bek chibi anzing'
208339,USER Cebong sana sini cari simpatisan.dan popularitas',1.0,13,USER Cebong here and there looking for supporters and popularity',USER Cebong kesana kemari mencari pendukung dan popularitas'
208341,USER Duh gw baru sadar 501 pas praketik 5 jari buat huruf O dan kntl\xf0\x9f\x98\x82',1.0,13,"USER Duh, I just realized 501 when I was typing with 5 fingers for the letters O and kntl\xf0\x9f\x98\x82'","USER Duh, saya baru sadar 501 saat saya mengetik dengan 5 jari untuk huruf O dan kntl\xf0\x9f\x98\x82'"
208342,Yooa juga cantik banget edan.',1.0,13,Yooa is also really crazy beautiful.',Yooa juga sangat cantik.'
208344,"USER Aaaamiiiiiiinnnn....\nMudah-mudahan ga ada yang geblek trus riya' posting gaji 13/14 di timeline.""",1.0,13,"USER Aaaamiiiiiiinnnn....\nHopefully no one gets upset and then Riya' posts the 13/14 salary on the timeline.""","USER Aaaamiiiiiiinnnn....\nSemoga tidak ada yang kesal lalu Riya' memposting gaji 13/14 di timeline."""
208347,"emang udah pada sarap, gapunya rasa peduli sama sekali bgstttttttt'",1.0,13,"I'm already really nervous, I don't really care at all'","Aku sudah sangat gugup, aku tidak terlalu peduli sama sekali'"
208348,USER Itu bukan hamil hahahah gembrot lucu bgt',1.0,13,USER That's not pregnant hahahah so cute fat',USER Itu tidak hamil hahahah lucu sekali gendutnya'
208349,"USER Pemikiran busuk itu membunuh biasa, sekarang ini banyak korban dibunuh ,tentara polisi masarakat juga di bunuh sparatis , picek kah matamu.'",1.0,13,"USER The rotten idea is that killing is commonplace, nowadays many victims are being killed, community police soldiers are also being killed by separatists, are your eyes short-sighted.'","USER Ide busuknya adalah pembunuhan adalah hal yang lumrah, saat ini banyak korban yang dibunuh, anggota polisi komunitas juga dibunuh oleh separatis, apakah mata anda cupet.'"
208353,USER Karna lu jbjbnya udah siang coba tdi pagi pasti masih pagi yakan? Tolong jangan goblok tang wkwk',1.0,13,"USER Because you said it was already midday, tried it this morning, it must still be early, right? Please don't be an idiot hahaha","USER Karena katanya sudah siang, coba tadi pagi, pasti masih pagi kan? Tolong jangan menjadi idiot hahaha"
208354,Memek kalo udah basah gini enak banget keluar masuk pake jari jadi licin.',1.0,13,"When your pussy is wet like this, it's really nice to go in and out with your fingers so it's slippery.'","Kalau vaginamu basah seperti ini, enak sekali kalau keluar masuk pakai jari jadi licin.'"
208355,USER USER bacot kamu pecun',1.0,13,USER USER fuck you loser',PENGGUNA PENGGUNA persetan kamu pecundang'
208362,USER USER USER USER Halah bacot kau anti aseng tapi ngimpor juga dari cina. wakakakak jilat pantat.',1.0,13,USER USER USER USER Damn you're against foreigners but they also import from China. wakakakakakak lick ass.',"USER USER USER USER Sial, Anda menentang orang asing tetapi mereka juga mengimpor dari Tiongkok. wakakakakakak jilat pantatnya.'"
208365,USER Emang saya setan? Kok bikin penasaran? Hahaha',1.0,13,USER Am I a devil? How come it makes you curious? Ha ha ha',PENGGUNA Apakah saya setan? Kok bikin penasaran? Ha ha ha'
208367,USER ANJIR WKWKWKWK NETE BANGET NIH',1.0,13,ANJIR USER WKWKWKWK IS SO NETE,PENGGUNA ANJIR WKWKWKWK NETE
