Unnamed: 0,text,label,language,translated_text,back_translated_text
208168,USER \xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81 sudah seharusnya pejabat pemerintahan dr gubernur sampai tingkat mentri dan DPR selayaknya dipotong gajihnya untk bayar pajak bayar zakat mal sisanya untk fakir miskin dan untk menutupi utang Neg,0.0,13,"USER \xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81 Government officials from the governor to the ministerial level and the DPR should have their salaries cut to pay taxes and pay zakat, the rest should go to the poor and to cover Neg's debt","USER \xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81 Pejabat pemerintah mulai dari gubernur hingga tingkat menteri dan DPR harus dipotong gajinya untuk membayar pajak dan membayar zakat, sisanya harus diberikan kepada orang miskin dan untuk menutupi hutang Neg"
208171,Inkonsistensimu lucu.,0.0,13,Your inconsistency is hilarious.,Ketidakkonsistenan Anda lucu.
208173,Muncul sudah antek antek PKI dah berani muncul terang-terangan mudah-mudah pemerintah tidak tinggal diam. URL,0.0,13,"The PKI henchmen have emerged and have dared to appear openly, so the government will not remain silent. URLs","Antek-antek PKI sudah muncul dan berani tampil terang-terangan, sehingga pemerintah tidak tinggal diam. URL"
208175,USER USER yaelah lu lihatnya film G30S PKI trus buat rujukan \xf0\x9f\x98\x80\nlu baca buku Manai Sophiaan \njudulnya Kehormatan Bagi yg Berhak \n\nbiar lu melek politik siapa itu Suharto \nBanyakin baca bukan posting gambar kartun biar nda,0.0,13,"USER USER yes, you should see the film G30S PKI and then for reference \xf0\x9f\x98\x80\nyou should read the book Manai Sophiaan \ntitled Honor for the Deserving \n\nso that you are politically aware of who Suharto is \nRead more, don't post cartoon pictures so that you","USER USER ya, sebaiknya anda lihat film G30S PKI lalu untuk referensi \xf0\x9f\x98\x80\nanda harus membaca buku Manai Sophiaan \njudul Hormatilah Yang Berhak \n\nagar anda sadar secara politik siapakah Soeharto itu \nBaca selengkapnya, jangan memposting gambar kartun agar Anda"
208177,"USER Jadi mandang orang lewat agama. Kaya biasanya gw gakpernah peduli ama agama orang. Trs jadi ada tulisan ""dia kristen"" di jidat dia kalo gw deket dia. Langsung nyes trs kepikiran ""haruskah gw move?""'",0.0,13,"USER So look at people through religion. As usual, I never care about people's religion. Then there's ""he's a Christian"" written on his forehead when I get close to him. I immediately felt sad and thought, ""Should I move?""","PENGGUNA Jadi lihatlah orang melalui agama. Seperti biasa, saya tidak pernah peduli dengan agama orang. Lalu ada tulisan ""dia seorang Kristen"" di keningnya ketika saya dekat dengannya. Saya langsung merasa sedih dan berpikir, “Haruskah saya pindah?”"
208179,USER USER bukan salah GST ke? Sebelum pru14 beriya2 salahkan gst. Penipu ke munafik ni?',0.0,13,USER USER is it not GST's fault? Before pru14 beriya2 blame gst. Is this a cheater or a hypocrite?',USER USER bukan salah GST? Sebelum pru14 beriya2 salahkan gst. Apakah ini penipu atau munafik?'
208182,"Sudah jangan terlalu banyak membingkai bangkai, cukup menjadikannya pelajaran saja, agar hidup kita semakin baik pada masa yang akan datang.'",0.0,13,"Don't frame the carcass too much, just use it as a lesson, so that our lives will be better in the future.'","Jangan terlalu membingkai bangkainya, jadikan saja sebagai pelajaran, agar kehidupan kita kedepannya lebih baik.'"
208184,"USER USER Bukan karena BOM, tetapi karena :\n1. Tanggal Tuwek, \n2. Wayahe nyekolahkan anak, \n3. Uang belanja harus buat. beli beras, sabun, token listrik bayu, sayur.... Nyatane malah kesedot buat tuku pulsa data untuk medsos....'",0.0,13,"USER USER Not because of the BOM, but because:\n1. Tuwek date, \n2. Wayahe sends children to school, \n3. Shopping money has to be made. buy rice, soap, wind electricity tokens, vegetables.... In fact, it sucks for data credit for social media....'","USER USER Bukan karena BOM, tapi karena:\n1. Tanggal Tuwek, \n2. Wayahe menyekolahkan anak-anak, \n3. Uang belanja harus dihasilkan. beli beras, sabun, token listrik angin, sayur mayur.... Malah menyebalkan untuk pulsa data media sosial....'"
208185,USER Rezim penguasa yg jd korban pers rezim SBY,0.0,13,USER The ruling regime is the victim of the SBY regime's press,USER Rezim berkuasa adalah korban pers rezim SBY
208190,USER USER USER Mulut buaya dia mah',0.0,13,USER USER USER That crocodile's mouth,USER USER USER Mulut buaya itu
208191,apa boleh kita julukin anies-sandi itu gub - wagub saracen ? URL,0.0,13,Can we call Anies-Sandi the Deputy Governor of Saracen? URLs,Bolehkah Anies-Sandi disebut Wakil Gubernur Saracen? URL
208192,USER Jan kenceng2 ketawanya kaya kunti aja',0.0,13,USER Jan is laughing so loud like a kunti',USER Jan tertawa terbahak-bahak seperti kunti'
208193,USER udah sipit ini\nga bisa disipitin lagi \n\n( \xcd\xa1\xc2\xb0 \xca\x96\xcc\xaf \xcd\xa1\xc2\xb0)\n\xc2\xa0 \xe3\x81\x8f\xe3\x80\x80|\xe3\x80\x80)\xe3\x81\xb8\n\xe3\x80\x80\xe3\x80\x80\xc2\xa0 \xe3\x80\x89',0.0,13,USER is already squinting and can't squint any more.\n\n( x8f\xe3\x80\x80|\xe3\x80\x80)\xe3\x81\xb8\n\xe3\x80\x80\xe3\x80\x80\xc2\xa0 \xe3\x80\x89',USER sudah menyipitkan mata dan tidak bisa menyipitkan mata lagi.\n\n( x8f\xe3\x80\x80|\xe3\x80\x80)\xe3\x81\xb8\n\xe3\x80\x80\xe3\x80 \x80\xc2\xa0 \xe3\x80\x89'
208194,USER Mau tetep dukung Prabowo juga ragu karena elektabilitasnya sudah anjlok. Lagipula Prabowo sudah dua kali maju dan gagal terus. Rakyat sudah bosan. Dia bukan calon yang fresh dan tidak punya peluang menang yang tinggi.,0.0,13,"USER Wants to continue supporting Prabowo is also doubtful because his electability has plummeted. Moreover, Prabowo has run twice and failed again and again. People are bored. He is not a fresh candidate and does not have a high chance of winning.","Keinginan USER untuk terus mendukung Prabowo juga diragukan karena elektabilitasnya anjlok. Apalagi, Prabowo sudah dua kali mencalonkan diri dan gagal lagi dan lagi. Orang-orang bosan. Ia bukan calon baru dan tidak memiliki peluang menang yang besar."
208195,perangkat kelurahan menolak berita hoax dan sukseskan pilkada dami di kota kediri:,0.0,13,Sub-district officials reject hoax news and succeed in the Dami regional elections in Kediri city:,Aparat Kecamatan Tolak Berita Hoax dan Sukseskan Pilkada Dami Kota Kediri:
208196,"12. Di awal sambutannya, Presiden USER menyampaikan apresiasinya dapat bertemu dengan para kader PMII yang diyakini memiliki semangat tinggi sebagai pemuda muslim Tanah Air #JokowiAjakMasyarakatOptimistis",0.0,13,"12. At the beginning of his speech, President USER expressed his appreciation for being able to meet with PMII cadres who are believed to have high enthusiasm as Muslim youth in the country #JokowiAjakMasyarakatOptimistis","12. Di awal sambutannya, Presiden USER menyampaikan apresiasinya karena dapat bertemu dengan kader-kader PMII yang diyakini memiliki semangat tinggi sebagai pemuda muslim Tanah Air #JokowiAjakMasyarakatOptimistis"
208197,HUKUM di INDONESIA SUDAH MATI,0.0,13,THE LAW IN INDONESIA IS DEAD,HUKUM DI INDONESIA SUDAH MATI
208198,"USER Rezim sekrng ini brupaya mncuci otak generasi kita agar mlpakn sejarah..seakan2 bpknyalah yg hebat mlh mi d samakan dgn tuhan...\nRezim kacang lupa kulitnya, \nMlh mnjdi pemuja aseng dan anjing2 komunis itu..'",0.0,13,"USER The current regime is trying to brainwash our generation into forgetting history..as if the great fathers have now been equated with God...\nThe peanut regime has forgotten its skin,\nIt has become a worshiper of the devils and communist dogs..'","USER Rezim saat ini berusaha mencuci otak generasi kita agar melupakan sejarah..seolah-olah bapak-bapak besar kini telah disamakan dengan Tuhan...\nRezim kacang telah melupakan kulitnya,\nIa telah menjadi pemuja setan dan anjing komunis ..'"
208199,"USER Keling/Kalinga-from Merong Mahawangsa/Kedah Annals abt Raja Mahawangsa (Raja Maha Vamsam, Tamil-Raja fm Great Race) going back 2 b4 10th century AD! The 1st 9 Sultans of Kedah had Indian/Tamil/Hindu/Buddhist/Thai/Malay links. D 9th converted 2",0.0,13,"USER Keling/Kalinga-from Merong Mahawangsa/Kedah Annals abt Raja Mahawangsa (Raja Maha Vamsam, Tamil-Raja fm Great Race) going back 2 b4 10th century AD! The 1st 9 Sultans of Kedah had Indian/Tamil/Hindu/Buddhist/Thai/Malay links. D 9th converted 2","PENGGUNA Keling/Kalinga-dari Merong Mahawangsa/Kedah Annals abt Raja Mahawangsa (Raja Maha Vamsam, Tamil-Raja fm Great Race) pada tahun 2 b4 abad ke-10 M! Sembilan Sultan Kedah yang pertama mempunyai hubungan dengan India/Tamil/Hindu/Buddha/Thailand/Melayu. D ke-9 dikonversi 2"
208200,"Selama ini setiap tranksaksi non tunai yang terjadi di Indonesia terekam oleh pihak asing sehingga semua behaviour masyarakat kita sudah terbaca oleh mereka, menurut Nixon \n#ngobroltempo'",0.0,13,"So far, every non-cash transaction that occurs in Indonesia has been recorded by foreign parties so that all the behavior of our people has been read by them, according to Nixon \n#ngobroltempo'","Selama ini setiap transaksi non tunai yang terjadi di Indonesia dicatat oleh pihak asing sehingga seluruh tingkah laku masyarakat kita terbaca oleh mereka, menurut Nixon \n#ngobroltempo'"
208201,Ahelah! Katanya mau ngedeketin kubu muslim. Gimana bisa wong kehendak Tuhan aja cuma diitung jadi nomer dua. Ngga takut kena serangan jantung kayaknya. :p,0.0,13,Ahelah! He said he wanted to get closer to the Muslim camp. How can people only count God's will as number two? Don't be afraid of having a heart attack. :p,"Ahelah! Katanya, dia ingin lebih dekat dengan kubu Muslim. Bagaimana mungkin manusia hanya menganggap kehendak Tuhan sebagai nomor dua? Jangan takut terkena serangan jantung. :P"
208202,Deklarasi anti Hoax Polres Pematangaiantar dalam mendukung pilkada serentak tahun 2018 USER USER USER USER,0.0,13,Pematangaiantar Police anti-hoax declaration in support of the 2018 simultaneous regional elections USER USER USER USER,Deklarasi anti hoax Polres Pematangaiantar dalam mendukung Pilkada Serentak 2018 USER USER USER USER
208203,"USER USER USER Karena gak ada kristen transnasional yang ingin merubah dasar negara Indonesia, makanya gak perlu embel2 \xf0\x9f\x98\x83\xf0\x9f\x98\x83\xf0\x9f\x98\x83'",0.0,13,"USER USER USER Because there are no transnational Christians who want to change the foundations of the Indonesian state, there is no need for any frills \xf0\x9f\x98\x83\xf0\x9f\x98\x83\xf0\x9f\x98\x83'","USER USER USER Karena tidak ada umat Kristen transnasional yang ingin mengubah dasar negara Indonesia, maka tidak perlu embel-embel apapun \xf0\x9f\x98\x83\xf0\x9f\x98\x83\xf0\x9f\x98\ x83'"
208204,"""Kalau kita tak faham hari ini, kita faham bahawa betapa tingginya ilmu ulama' dulu sampaikan kita pun tak faham.""; ; - TG Ahmad Ridauddin",0.0,13,"""If we don't understand today, we understand that how high the knowledge of the ulama' used to be, we don't understand either.""; ; - TG Ahmad Ridauddin","“Kalau hari ini kita tidak paham, kita paham betapa tingginya ilmu para ulama dulu, kita juga tidak paham.”; ; - TG Ahmad Ridauddin"
208205,USER Itu bukan jadi sampah bro tapi jadi rumah ikan \xe2\x80\x9crumpon\xe2\x80\x9ddan tempat tumbuh terumbu karang dan biota laut lainnya. Kalo hati dah diselimuti kebencian semua akan salah pada akhinya ! #besmart',0.0,13,"USER It's not trash, bro, it's a fish house and a place for coral reefs and other marine biota to grow. If your heart is filled with hatred, everything will go wrong in the end! #be smart'","USER Itu bukan sampah gan, ini rumah ikan dan tempat tumbuhnya terumbu karang dan biota laut lainnya. Jika hatimu dipenuhi kebencian, pada akhirnya segalanya akan menjadi salah! #Jadilah cerdas'"
208206,"itu kalo USER beneran otoriter sebagaimana dilabelkan, pulang-pulang tinggal nama tuh.",0.0,13,"That is, if the USER is truly authoritarian as labeled, then going home is just a name.","Artinya, jika USER memang benar-benar otoriter seperti yang dilabeli, maka mudik hanyalah sebuah nama."
208207,"USER USER Itu jaman dulu mas...Jaman skrng di seklh2 Kristen aja, teori evolusi tetap diijinkan utk diajarkan tanpa meninggalkan ajaran creationis..'",0.0,13,"USER USER That was in the old days bro... Nowadays even in Christian schools, the theory of evolution is still allowed to be taught without abandoning creationist teachings...'",USER USER Itu jaman dulu gan... Saat ini di sekolah Kristen pun teori evolusi masih boleh diajarkan tanpa meninggalkan ajaran kreasionis...'
208208,"Subhanallah, Apalagi kalau ahok sampai divonis tidak bersalah, Naudzubillahmindzalik. Tanda wajib lengserkan jokowi",0.0,13,"Subhanallah, especially if Ahok is found not guilty, Naudzubillahmindzalik. Signs that Jokowi must be removed","Subhanallah, apalagi kalau Ahok terbukti tidak bersalah, Naudzubillahmindzalik. Tanda-tanda Jokowi Harus Disingkirkan"
208209,"Bertemu Lembaga Budaya Muhammadiyah, Ketua DPR Sebut ... - Warta Kota",0.0,13,"Meeting with the Muhammadiyah Cultural Institute, Chairman of the DPR Calls... - Warta Kota","Pertemuan dengan Lembaga Kebudayaan Muhammadiyah, Ketua DPR Himbau... - Warta Kota"
208210,"USER ""Barangku yang besar semakin mengeras, menghujam keras kedalam belahan bongkahan yang berhutan lebat"", ""dan... seketika itu pula erangan keras memecah dari bibirmu. Erangan yang mampu membunuh 100 yahudi..""\n\n*korban stensil \xf0\x9f\x98\x82\",0.0,13,"USER ""My big thing hardened even more, plunging hard into a thickly wooded boulder"", ""and... immediately a loud groan broke from your lips. A groan that could kill 100 Jews...""\n\n*stencil victim \xf0 \x9f\x98\x82\","USER ""Benda besarku semakin mengeras, terjerumus keras ke dalam batu besar yang berhutan lebat"", ""dan... seketika erangan keras keluar dari bibirmu. Erangan yang bisa membunuh 100 orang Yahudi...""\n\n*korban stensil \xf0 \x9f\x98\x82\"
208213,FIFA siasat isu `suara monyet\xe2\x80\x99 aksi Perancis-Russia\nURL URL via SinarOnline',0.0,13,FIFA investigates issue of 'monkey noise\xe2\x80\x99 France-Russia action\nURL URL via SinarOnline',FIFA menyelidiki masalah 'suara monyet\xe2\x80\x99 aksi Prancis-Rusia\nURL URL melalui SinarOnline'
208214,"USER Gak boleh jangan sampai makan coklat, dulu anjing saya malah mencret gitu untung gapapa []'",0.0,13,"USER You can't eat chocolate, my dog ​​used to have diarrhea so luckily it's okay []'","USER Kamu tidak boleh makan coklat, anjingku dulu diare, jadi untungnya tidak apa-apa []'"
208215,Massa Tuntut Kejaksaan Tuntaskan Kasus Dugaan Korupsi PKK Dairi -,0.0,13,Mass Demands Prosecutor's Office to Solve Alleged Dairi PKK Corruption Case -,Massa Tuntut Kejaksaan Selesaikan Kasus Dugaan Korupsi PKK Dairi -
208217,"â??2019 akan muncul pemimpin Muslim!!!!!â??; ; Monmaap nih bang, emang Presiden kite yang sekarang nyembah pepohonan ape pegimane",0.0,13,"â??2019 will emerge a Muslim leader!!!!!â??; ; I'm sorry, bro, it's our President who is now worshiping trees, what the heck","â??Tahun 2019 akan muncul pemimpin muslim!!!!!!â??; ; Mohon maaf gan, yang sekarang Presiden kita memuja pohon, apaan sih"
208218,DPP Gema Keadilan mendorong Ahmad Heryawan sebagai Calon Presiden (Capres) RI 2019-2024. Hal itu disepakati setelah sayap kepemudaan PKS ini menggelar Rapimnas di Kota Bandung 15-16 April 2018. ;,0.0,13,DPP Gema Perempuan encourages Ahmad Heryawan as Presidential Candidate (Capres) of the Republic of Indonesia for 2019-2024. This was agreed upon after the PKS youth wing held the National Rapimnas in Bandung City 15-16 April 2018.;,DPP Gema Perempuan mendorong Ahmad Heryawan sebagai Calon Presiden (Capres) Republik Indonesia 2019-2024. Hal itu disepakati usai sayap pemuda PKS menggelar Rapimnas Nasional di Kota Bandung 15-16 April 2018;
208221,"Bj habibie : prabowo tdk pntas jd presiden krna dia dalang kerusuhan 98 ! "" bner bgt pak skrg jg dalang dr semua kerusuhan sara",0.0,13,"Bj Habibie: Prabowo doesn't deserve to be president because he was the mastermind of the 98 riots! ""That's true, sir, now you're also the mastermind behind all the Sara riots","Bj Habibie: Prabowo Tak Pantas Jadi Presiden karena Dia Dalang Kerusuhan 98! ""Betul pak, sekarang anda juga dalang di balik semua kerusuhan Sara"
208222,USER Tepay sekali...diberangus oleh UU MD3 !!!',0.0,13,USER Just paid once...muzzled by the MD3 Law!!!',PENGGUNA Baru bayar sekali...diberangus UU MD3!!!'
208223,USER USER Sampah visual sudah waktunya dikondisikan :/',0.0,13,USER USER It's time for visual trash to be conditioned :/',USER USER Saatnya sampah visual dikondisikan :/'
208225,"Wanita transgender berusia 38 tahun dari Mansehra, sebuah kota di timur Pakistan yang dikelilingi oleh pegunungan hijau itu tengah berkampanye untuk Pemilu Pakistan 25 Juli. Ia maju\xe2\x80\xa6 URL",0.0,13,"The 38-year-old transgender woman from Mansehra, a city in eastern Pakistan surrounded by green mountains, is campaigning for the July 25 Pakistani elections. It advances\xe2\x80\xa6 URL","Wanita transgender berusia 38 tahun dari Mansehra, sebuah kota di Pakistan timur yang dikelilingi pegunungan hijau, sedang berkampanye untuk pemilu Pakistan pada 25 Juli. Ini memajukan URL\xe2\x80\xa6"
208227,RT USER: USER USER USER USER USER USER USER USER USER USER\xe2\x80\xa6',0.0,13,RT USER: USER USER USER USER USER USER USER USER USER\xe2\x80\xa6',PENGGUNA RT: PENGGUNA PENGGUNA PENGGUNA PENGGUNA PENGGUNA PENGGUNA PENGGUNA PENGGUNA\xe2\x80\xa6'
208228,Banser jaga ulama. ; ;,0.0,13,Banser looks after the ulama. ; ;,Banser menjaga para ulama. ; ;
208230,TSAMARA PENGAGUM DIKTATOR SUKARNO,0.0,13,TSAMARA IS AN ADVERSER OF DICTATOR SUKARNO,TSAMARA ADALAH PENANGGUNG DIKTATOR SUKARNO
208231,USER USER tumben om ustadz ga on masalah ini...\nooopst...apa karena bawang dari aseng x yah ???\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3',0.0,13,USER USER tumben uncle ustadz not on this problem...\nooopst...is it because the onions are from Aseng x eh???\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\ xa3\xf0\x9f\xa4\xa3',USER USER tumben om ustadz gak masalah ini...\nooopst...apakah karena bawangnya dari Aseng x eh???\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f \xa4\ xa3\xf0\x9f\xa4\xa3'
208235,"USER USER Ada juga hadits yg terangkai dg pecahnya 71 cabang di Yahudi, 72 di Nasrani kan?'",0.0,13,"USER USER There is also a hadith related to the splitting of 71 branches in Judaism, 72 in Christianity, right?'","USER USER Ada juga hadis terkait terbelahnya 71 cabang di Yudaisme, 72 di Kristen kan?'"
