Unnamed: 0,text,label,language,translated_text,back_translated_text
57318,只有一点疑惑：起诉书中其他涉及的当事人都给出了对应的中文名字，唯独原告只给出拼音拼写，从翻译角度讲，是不是应该一视同仁啊？,0.0,3,"There is only one doubt: the other parties involved in the indictment all gave their corresponding Chinese names, but the plaintiff only gave the pinyin spelling. From a translation perspective, should everyone be treated equally?",疑点只有一处：起诉书中的其他当事人都给出了相应的中文姓名，而原告只给出了拼音拼写。从翻译的角度来看，每个人都应该受到平等对待吗？
57320,我也是，就喜欢这对父女和李京奎那对,0.0,3,"Me too, I just like the relationship between father and daughter and Lee Kyung Kyu Na",我也是，我就喜欢父女关系和李京圭娜
57321,<username>可惜我画风不符，不然我立刻画红旗。【喂！】,0.0,3,"<username>It’s a pity that my style of painting doesn’t match, otherwise I would immediately raise a red flag. 【Hello! 】",<username>可惜我的画风不符，不然立马出红旗。 【你好！ 】
57323,热情这个东西毕竟很脆弱 被忽略几次以后就再也提不起来了  我也不会再找你  你找我我也会理  但再也不是无话不谈,0.0,3,"After all, passion is a very fragile thing. After being ignored a few times, it will never be brought up again. I will not come to you again. I will listen to you if you come to me, but I will never talk about everything again.",毕竟，激情是一个非常脆弱的东西。被忽视几次后，就再也不会被提起了。我不会再来找你了。如果你来找我，我会听你的，但我再也不会谈论一切了。
57324,他后期真的是纯粹的商业作者了，佐井大和包括其他木叶小强但凡他像前期那样用点心真不至于单薄至此，很多角色都是靠着前期的塑造撑真的，我到现在都觉得很可惜,0.0,3,"In his later period, he was really a purely commercial author. Yamato Saai, including other Konoha Xiaoqiang, if he used snacks like he did in the early stage, he would not be so weak. Many characters relied on the shaping in the early stage to make them real. I still feel that they are very pity",后期他确实是一个纯粹的商业作家。佐井大和，包括其他木叶小强，如果像前期一样使用零食的话，自己也不会这么弱。很多角色都是靠前期的塑造才变得真实。我还是觉得他们很可惜
57326,带空格的都阵亡了，目前存活的全都是不带空格的，我不明白我国政府禁这个的目的在哪，可能他们都心虚吧,0.0,3,"Those with spaces were all killed in the battle, and those who are still alive are all without spaces. I don’t understand the purpose of our government’s ban on this. Maybe they have a guilty conscience.",有空格的都战死了，还活着的都是没有空格的，我不明白我们政府禁止这个的目的是什么，也许他们心虚吧。
57330,可是我见过一个女权博主指出地铁站的致敬抗疫英雄的公益广告都是男性，被举报成不实信息了。,0.0,3,"However, I have seen a feminist blogger point out that the public service advertisements in subway stations paying tribute to anti-epidemic heroes were all male, and it was reported as false information.",但我看到有女权博主指出，地铁站致敬抗疫英雄的公益广告全是男性，被报道为虚假信息。
57331,同理整天骂河南人和东北人的（我既不是东北人也不是河南人）,0.0,3,The same goes for those who scold Henan and Northeasterners all day long (I am neither a Northeasterner nor a Henanese),那些整天骂河南人、东北人的人也是如此（我既不是东北人也不是河南人）
57332,男权社会是一个将女人客体化的过程。,0.0,3,Patriarchy is a process of objectifying women.,父权制是一个物化女性的过程。
57335,"一个名词加个前缀“田园”能表反意？那之后再造几个词“田园自由主义者”“田园无产主义者”？,还是说当有人自称为“女权”的时候，其他人都不会自己做出判断这个人是不是女权的判断？",0.0,3,"Can adding the prefix ""田园"" to a noun mean something negative? Then how many more words will be coined, ""pastoral liberal"" and ""pastoral proletarian""? , or does it mean that when someone calls himself a ""feminist"", no one else will make their own judgment about whether this person is a feminist?",名词前面加上“田园”前缀，难道就代表贬义吗？那还要造多少个词，田园自由派，田园无产阶级？还是说，当一个人自称是“女权主义者”的时候，别人不会自己判断这个人是不是女权主义者？
57337,起码人家敢死，他性侵会判死刑吗？其他爆出来的那么多男的，怎么没人自杀，还有人反驳的。,0.0,3,"At least if someone dares to die, will he be sentenced to death for sexual assault? There are so many other men who have been exposed, but no one has committed suicide, and there are still people who refute it.",至少如果有人敢死，会不会因为性侵罪被判死刑？被曝光的人还有很多，但没有人自杀，而且还有人反驳。
57338,姐妹我给你讲，皮皮、子墨、大师兄，她们三个撑着我走过了最难熬的日子。等我儿子再大点，我就给他讲这三个阿姨啊，是他生命最初的护航者~,0.0,3,"Sisters, let me tell you, Pipi, Zimo, and senior brother, the three of them supported me through the most difficult days. When my son gets older, I will tell him about these three aunts, who are the first guardians of his life~",姐妹们，我告诉你们，皮皮、子墨、师兄，他们三个支持我度过了最困难的日子。等儿子长大了，我会告诉他这三位阿姨，她们是他人生的第一个守护者~
57339,刚去看了他微博，什么乱七八糟乌烟瘴气  不像个正经人,0.0,3,I just checked his Weibo. It’s so messy and messy. He doesn’t look like a serious person.,我刚刚查了他的微博。真是又乱又乱。他看起来不像是一个严肃的人。
57340,我看过诶，我找资源看的2发现喉症丸，当时还以为只是搞笑的,0.0,3,I've seen it. I was looking for resources to read it 2 and found Sore throat pills. I thought it was just a joke at the time.,我已经看到了它。我正在寻找资源来阅读它 2，并找到了喉咙痛药。我当时以为这只是一个玩笑。
57341,目前这个男主演员真的挺又让人眼前一亮,0.0,3,The current male lead actor is really impressive and eye-catching,现在的男主角真是让人印象深刻又养眼
57342,美国言论自由，法官判了，导演重新判，“真相只有一个”也只能在柯南的世界里了,0.0,3,"Freedom of speech in the United States, the judge ruled, the director re-judged, ""there is only one truth"" can only be in the world of Conan",美国言论自由法官裁决导演重判，“真相只有一个”只能在柯南的世界里
57343,今天正好在看《房思琪的初恋乐园》，气得我屡次紧握拳头，想把显示器打穿。 这不是文化人的事，而是有人刻意把这肮脏不堪的想法行动，粉饰成爱情、浪漫。其实，掀开那皮囊，其内里早已黑化、腐烂。,0.0,3,"I happened to be watching ""Fang Siqi's First Love Paradise"" today. I was so angry that I clenched my fist many times and wanted to punch through the monitor. This is not a matter of educated people, but someone who deliberately acts out this dirty idea and disguises it as love and romance. In fact, when you open the skin, you will see that the inside has already turned black and rotted.",今天正好在看《房思琪的初恋天堂》。我气得多次握紧拳头，想一拳打穿显示器。这不是受过教育的人的问题，而是有人故意将这种肮脏的想法付诸实践，并将其伪装成爱情和浪漫。事实上，当你打开外皮时，你会看到里面已经变黑腐烂了。
57344,"没有赔偿啊～那我宁愿两败俱伤 他不让我好过我也绝不会让他好过  活着那么憋屈让人渣那么潇洒？做梦,还没结婚的被绿了去哪里起诉 可以起诉到对方赔偿吗？求回复 在线等 急 难受 想打人 就是这样！",0.0,3,"There is no compensation~ Then I would rather lose both sides. If he doesn't let me have an easy time, I will never let him have an easy time. Is it so frustrating to live and let a scumbag be so cool? In a dream, where can I sue someone who is cheated on me before I get married? Can I sue the other party for compensation? Please reply. Waiting online. I am anxious, uncomfortable, and want to hit someone. That’s it!",没有赔偿~那我宁愿两败俱伤，他不让我过得好，我绝对不让他过得好。活得这么憋屈，让渣男这么爽吗？梦里梦里，结婚前被出轨的人，我去哪里起诉？可以起诉对方赔偿吗？求回复。在线等。我好焦急，难受，好想打人。就这样！
57345,性侵不重要？你打个真疫苗孩子在幼儿园就被猥亵了，你就觉得无所谓了？,0.0,3,"Sexual assault is not important? Your child was molested in kindergarten even though you were vaccinated, so you think it doesn't matter?",性侵不重要吗？你的孩子在幼儿园被猥亵，尽管你接种了疫苗，你认为没关系吗？
57347,七八年前我一邻居男的失踪，数月后雪化开他尸体在镇子外数公里的荒野出现。警察断此人恍惚中走丢冻死的。他是唯一因家暴找到妇联的男人，还是亲属带他去，老婆找到妇联他又啥都不敢说乖乖回家，听人说老婆用钳子夹他皮肉等各种虐，一次被勒死过去抢救来的，好好一个人变神神叨叨，手机铃响就害怕，可怜,0.0,3,"Seven or eight years ago, my neighbor's boyfriend disappeared. A few months later, the snow melted and his body was found in the wilderness a few kilometers outside the town. The police concluded that the man wandered away in a daze and froze to death. He was the only man who went to the Women's Federation due to domestic violence, and his relatives took him there. When his wife came to the Women's Federation, he didn't dare to say anything and go home. He heard people say that his wife used pliers to pinch his flesh and other kinds of torture, and he was strangled to death at one time. I was rescued. I become a nagging person all by myself. I get scared when my cell phone rings. It’s pitiful.",七八年前，邻居的男朋友失踪了。几个月后，积雪融化，他的尸体在镇外几公里的荒野中被发现。警方推断，该男子是在发呆中走开，最终被冻死的。他是唯一一个因家庭暴力而去妇联的男人，是他的亲戚把他带到那里的。当妻子来到妇联时，他不敢再说什么，就回家了。他听人说，他的妻子用钳子夹他的肉等各种酷刑，他一度被勒死。我被救了。我自己变成了一个唠叨的人。当我的手机响起时我会感到害怕。真可怜。
57348,你要是放欧美说倒还有些道理可寻但是中国丧偶式育儿可是国际上人尽皆知,0.0,3,"If you look at Europe and the United States, there is still some truth to be found, but China's widowed parenting style is well known internationally.",如果你看看欧美，还是有一定道理的，但中国的丧偶教养方式在国际上是众所周知的。
57350,对啊，起码粉丝第一次听到女星和女权联系在了一起,0.0,3,"Yes, at least it’s the first time fans hear female stars and women’s rights linked together",是的，至少这是粉丝第一次听到女明星和女权联系在一起
57351,胡说八道什么啊，metoo运动才到哪啊，哪有这么大影响,0.0,3,What nonsense are you talking about? How far has the MeToo movement come? How can it have such a big impact?,你在说什么废话？ MeToo 运动已经走了多远？怎么能有这么大的影响呢？
57353,很久之前就被爆出来性侵。后来因为一些原因判伍迪艾伦无罪。现在又被爆出来了而已。他和宋宜在一起的时候，宋宜已经成年了，宋宜是mia的养女，然后mia和伍迪艾伦在一起的时候，宋宜也成了伍迪艾伦的养女。后来伍迪艾伦和宋宜在一起了，mia和伍迪艾伦就分手了……,0.0,3,"Sexual assault was revealed a long time ago. Woody Allen was later acquitted for some reasons. Now it's just been revealed again. When he and Soon Yi were together, Soon Yi was already an adult, and Soon Yi was Mia's adopted daughter. Then when Mia was with Woody Allen, Soon Yi also became Woody Allen's adopted daughter. Later, Woody Allen and Soon Yi got together, and Mia and Woody Allen broke up...",性侵事件很久以前就被曝光了。伍迪·艾伦后来因某些原因被无罪释放。现在刚刚再次被揭晓。当他和顺宜在一起的时候，顺宜已经是成年人了，顺宜是米娅的养女。然后当米娅和伍迪·艾伦在一起时，很快伊也成为了伍迪·艾伦的养女。后来伍迪·艾伦和顺仪在一起了，米娅和伍迪·艾伦分手了……
57355,德普前妻反正说过在一起十多年德普从来没动过她或者孩子们一根头发,0.0,3,Depp’s ex-wife said that Depp never touched a hair on her or their children’s hair after being together for more than ten years.,德普的前妻表示，在一起十几年，德普从来没有碰过她和孩子的一根头发。
57356,不看微博不知道阴阳怪气的男人有那么多，这些人真的不是姐妹团的吗？我们女人还比他们阳刚啊,0.0,3,"If you don't read Weibo, you won't know that there are so many men who are weird. Are these people really not from the sisterhood? We women are more masculine than them.",如果你不看微博，你不会知道有这么多奇怪的男人。这些人真的不是姐妹会的人吗？我们女人比他们更有男子气概。
57357,战争要开始了，不是抽象的战争，是真正的战争，未来不知道会怎么样,0.0,3,"The war is about to begin, not an abstract war, but a real war. I don’t know what will happen in the future.",战争即将开始，不是一场抽象的战争，而是一场真正的战争。我不知道未来会发生什么。
57358,从还没接触占星就关注了，明明是个超级维护女性权益的博主…………,0.0,3,I have been paying attention to astrology since I was never exposed to it. I am obviously a blogger who is very protective of women’s rights...,自从我从未接触过占星学以来，我就一直关注它。我显然是一个非常保护女性权利的博主......
57363,追根溯源，法语的阴阳性并非是强调男权至上,0.0,3,"Tracing back to its origins, the yin and yang in French do not emphasize male supremacy.",追根溯源，法语中的阴阳并不强调男性至上。
57364,"不好意思本朝从来都把《孔雀东南飞》《西厢记》《红楼梦》等作为依据，论证国人自古就有追求恋爱自由的传统。都轮不到姓资姓社出来说话,趋利避害攀高枝是人性，跟资本无关。计划经济时代干部、军官、有肥缺的国企职工也比一般人好找对象。",0.0,3,"Sorry, this court has always used ""The Peacock Flies Southeast"", ""The Romance of the West Chamber"", ""Dream of Red Mansions"", etc. as the basis to prove that Chinese people have a tradition of pursuing freedom of love since ancient times. It is not the turn of the society with the surname Zi to speak out. It is human nature to seek advantages and avoid disadvantages and climb high, and it has nothing to do with capital. In the era of planned economy, it was easier for cadres, military officers, and employees of state-owned enterprises with lucrative positions to find partners than for ordinary people.",抱歉，本院一直以《孔雀东南飞》、《西厢记》、《红楼梦》等为依据，证明中国人自古就有追求爱情自由的传统次。还轮不到訾姓社会发声。趋利避害、攀高是人的本性，与资本无关。在计划经济时代，干部、军官、高官、国企员工比普通老百姓更容易找到合作伙伴。
57365,第二个投稿今天看到不止一个博主发出来了…感觉她根本不想解决问题，只想让大家安慰她命苦…或者期望傻多速看到踮子从天而降救风尘？每个博主多翻几页原创微博，都能看到应该怎么走…,0.0,3,"The second submission was posted by more than one blogger today... It feels like she doesn't want to solve the problem at all, she just wants everyone to comfort her for her miserable life... Or does she expect to see a tiptoe descending from the sky to save Feng Chen? Every blogger can read a few more pages of original Weibo and see how to proceed...",今天第二条投稿，被不止一个博主发了……感觉她根本不想解决问题，只想让大家安慰她那悲惨的一生……还是指望着天上能踮起脚尖救下陈锋？各位博主可以多看几页原博，看看接下来该怎么做……
57366,"接上，想要鉴定是否女权的时候，是不是评论区讨论更好一点？直接发出来好像也并没有起到团结少数群体的作用，只是表达了割席，这可能是最大的不团结。谢谢你能心平气和听我讲这么多。,你在下面回复别人她本来就不女权啊",0.0,3,"Continuing, when you want to identify whether women are feminists, wouldn’t it be better to discuss it in the comment area? Sending it directly does not seem to have the effect of uniting minority groups. It only expresses the separation of seats. This may be the biggest disunity. Thank you for listening to me calmly. , if you reply to someone else below, she is not a woman in the first place.",继续，当你想鉴定女性是否是女权主义者时，在评论区讨论不是更好吗？直接发送似乎并没有起到团结少数群体的作用。它仅表示座位的间隔。这可能是最大的不团结。谢谢你平静地听我说话。 ，如果你在下面回复别人，她本来就不是女人。
57368,买房跟你父母好提亲？谁叫你接受了他这个理由呢 这鼎不就扛起来了吗,0.0,3,Is it easy to propose marriage to your parents when buying a house? Who told you to accept his reason? Isn’t this cauldron ready to be carried?,买房向父母提亲容易吗？谁让你接受他的理由的？这锅不是已经可以搬了吗？
57369,不是制造弱点，只是想让他们意识到大家是一样的，没有什么男孩子该有男孩子的样子，女孩子也一样。。是我太温和了,0.0,3,"I'm not trying to create weakness, I just want them to realize that we are all the same, no boy should behave like a boy, and the same goes for girls. . I'm too gentle",我并不是想制造弱点，我只是想让他们意识到我们都是一样的，任何男孩都不应该表现得像个男孩，女孩也是如此。 。我太温柔了
57370,用东西启一下盖子就能打开。有时候挫败感只是因为自己能力不足,0.0,3,Use something to open the lid. Sometimes frustration is just due to lack of ability,用东西打开盖子。有时候挫折只是因为能力不足
57371,到怀孕生孩子当妈照顾家就都适合女生了,0.0,3,"It is suitable for girls to be pregnant, give birth to children, become mothers and take care of the house.",适合女孩怀孕、生孩子、当妈妈、持家。
57373,对方权力再大，又不可能强迫你坐到他旁边吃饭，还让你兴高采烈。照此逻辑，那些性工作者都可以控告对方强奸，“他给我钱，我没办法。”,0.0,3,"No matter how powerful the other party is, they can't force you to sit next to them to eat and still make you happy. According to this logic, those sex workers can accuse each other of rape, ""He gave me money, but I can't do anything about it.""",对方再厉害，也不可能强迫你坐在他们旁边吃饭，还能让你开心。按照这个逻辑，那些性工作者可以互相指责对方强奸，“他给了我钱，但我却无能为力”。
57375,杨国忠从各地敛来的财富有很大的一部分就是供唐玄宗杨贵妃维持奢侈生活的，她不是罪魁祸首但是收益者，死了也不无辜可怜，真正无辜可怜的是死于安史之乱以及被杨国忠等人盘剥的平民百姓,0.0,3,"A large part of the wealth that Yang Guozhong collected from various places was used to support Emperor Xuanzong of the Tang Dynasty, Yang Guifei, to maintain a luxurious life. She was not the culprit but the beneficiary. She was not innocent and pitiful when she died. The truly innocent and pitiful people were those who died in the Anshi Rebellion and were killed by Yang Guozhong and others. Common people exploited by others",杨国忠从各地收集到的财富，很大一部分都用来供养唐玄宗杨贵妃维持奢侈的生活。她不是罪魁祸首，而是受益者。她死的时候并不无辜，也不可怜。真正无辜可怜的人，是那些在安史之乱中被杨国忠等人杀害的人。被别人剥削的普通人
57376,之前还没看过，，为了跟上话题我特地找了一集看看，，还不错，，,0.0,3,"I haven't watched it before, and in order to keep up with the topic, I specially found an episode to watch. It's pretty good.",之前没看过，为了跟上话题，特意找了一集来看。这个很不错。
57377,"别人家的私事,关你屁事 那些键盘侠太把自己当回事了",0.0,3,Other people's private affairs are none of your business. Those keyboard warriors take themselves too seriously.,别人的私事不关你的事。那些键盘侠太把自己当回事了。
57378,踏入社会才感觉到 没有金钱的爱情就是一盘沙 这句话的真谛🙉,0.0,3,Only when I entered society did I realize that love without money is just a plate of sand. The true meaning of this sentence🙉,进入社会才知道，没有金钱的爱情只是一盘沙。这句话的真正含义🙉
57380,我觉得涉及人口买卖了，他之前还浏览送孩子的QQ，这女孩也许是当童养媳被她母亲出售了,0.0,3,I think it involves human trafficking. He was browsing QQ for giving away children. This girl may have been sold as a child bride by her mother.,我认为这涉及人口贩卖。他浏览QQ是为了送孩子。这个女孩可能被她的母亲卖作童养媳。
57381,第一个，新郎新娘都不是东西，第二个，小姑娘别傻了，这个时候不断舍离，垃圾就缠你一辈子。花魁赚的钱也不够赌一次的！别傻了！,0.0,3,"The first one is that the bride and groom are nothing. The second one is, little girl, don’t be stupid. If you keep giving up at this time, the garbage will haunt you for the rest of your life. The money an oiran makes is not enough to gamble once! Do not be silly!",第一个是新娘和新郎什么都不是。第二个是，小姑娘，别傻了。如果这个时候你继续放弃，垃圾就会伴随你一生。花魁赚的钱还不够赌一次！别傻了！
57382,说到同工同酬，很多拳师在叫中国没有同工同酬，但是我司以及我所了解的所有单位都是男女同工同酬啊，有谁见过不同的？,0.0,3,"Speaking of equal pay for equal work, many boxers are saying that there is no equal pay for equal work in China. However, my company and all the units I know of pay men and women the same for equal work. Has anyone seen any difference?",说到同工同酬，很多拳击手都说中国没有同工同酬。然而，我的公司和我所知道的所有单位，男女同工同酬。有人看到有什么不同吗？
57383,我经常被说你这样嫁不出去的，我说反正我不结婚。他又说不结婚是不可能的。,0.0,3,"I'm often told that you can't get married like this, but I say I won't get married anyway. He also said that it was impossible not to get married.",经常有人告诉我这样不能结婚，但我说我无论如何都不会结婚。他还说，不结婚是不可能的。
57384,天哪我真的好心疼这个老头子，不知道那些艾梅伯的粉丝看了这些有何感想，谁家暴谁？明白了吗！！！,0.0,3,"God, I really feel sorry for this old man. I wonder what Amber’s fans think after seeing this. Who is domestic violence? do you understand! ! !",天哪，我真的很心疼这个老人。不知道Amber的粉丝看到这个之后作何感想。谁是家庭暴力？你明白吗！ ！ ！
57385,Metoo in Japan. 早上还想不通，梨花大学应援起来了，中国学校也开始揭发过往种种，为什么日本女性到现在都很沉默，有篇报道分析原因之一是沉默和自我压抑已经根治于其文化中，其二是，甚至是日本女性自己，对公开陈述相关遭遇的女性都是批评嘲讽大过同情。所以...kiko的应援真的太勇敢了,0.0,3,"Metoo in Japan. I still can’t figure it out in the morning. Ewha University has started to support me, and Chinese schools have begun to expose the past. Why are Japanese women so silent now? A report analyzed that one of the reasons is that silence and self-repression have been rooted in their culture. , and the second is that even Japanese women themselves criticize and ridicule women who publicly state related experiences rather than sympathize with them. So... kiko’s support is really brave",米太在日本。早上起来我还是想不通。梨花大学开始支持我，中国学校也开始揭露过去。为什么日本女性现在这么沉默？一份报告分析说，原因之一是沉默和自我压抑已经根植于他们的文化中。其次，连日本女性自己也会批评和嘲笑那些公开陈述相关经历而不是同情她们的女性。所以……kiko的应援真的很勇敢
57386,并不是。方方政治立场是没有问题，她是爱国的。不能因为说持不同声音就是不爱国。相反，我们更应该去思考怎么样才能让我们民族更好。,0.0,3,"Not really. There is no problem with Fang Fang's political stance, she is patriotic. Just because you have a different voice does not mean you are unpatriotic. On the contrary, we should think more about how to make our nation better.",并不真地。方方的政治立场没有问题，她是爱国的。仅仅因为你有不同的声音并不意味着你不爱国。相反，我们应该更多地思考如何让我们的国家变得更好。
57387,压抑的时候，无力反抗，只能夜里一次一次劝诫自己，但是反抗撕开一个口子，是全身热血的叫嚣，是对不公平的质问。,0.0,3,"When you are depressed, you are unable to resist and can only admonish yourself again and again at night. But resisting and tearing open a hole is a cry of blood all over your body and a questioning of unfairness.",当你郁闷的时候，你无力反抗，只能在夜里一次又一次的告诫自己。但反抗、撕开一个口子，就是浑身是血的呼喊，是对不公平的质疑。
57388,黄手帕，好喜欢这剧啊。杀人不过头点地，做了的事就要承担法律责任。,0.0,3,"Yellow Handkerchief, I really like this drama. If you kill someone with just a nod, you will be held legally responsible for what you have done.",黄手帕，我很喜欢这部剧。如果你只是点头就杀人了，你就要为自己的行为承担法律责任。
57389,田园女权骂骂咧咧的说:这是个牌坊精,0.0,3,The pastoral feminist cursed and said: This is a memorial arch spirit,田园女权骂道：这是牌坊精神
57390,然而更多的人对着女明星喊帅哥，却不准别人对着男明星喊美女,0.0,3,"However, more people call female celebrities handsome, but others are not allowed to call male celebrities beautiful.",不过，更多人说女明星帅，却不允许别人说男明星漂亮。
57391,理解你们的逻辑：孩子就该天经地义的随父姓，这事还用说吗？,0.0,3,I understand your logic: Children should take their father's surname as a matter of course. Do you need to say this?,我理解你的逻辑：孩子理所应当随父姓。有必要说这个吗？
57392,有些“极端女权”就因为发几条微博，她们的人身安全就开始受到了威胁，究竟是谁极端呢？他们在害怕什么？,0.0,3,"Some ""extreme feminists"" have their personal safety threatened just because they post a few tweets. Who is the extreme? What are they afraid of?",一些“极端女权主义者”仅仅因为发了几条推文，人身安全就受到威胁。谁是极端？他们害怕什么？
57395,支持，任何舆论爆发，不管是既得利益还是弱势群众，单就针对这件事，都需证据证实，而非人云亦云地讨伐,0.0,3,"Support, any outbreak of public opinion, whether it is from vested interests or vulnerable people, only for this matter, needs to be confirmed by evidence, rather than crusade based on what others say.",支持，任何舆论的爆发，无论是来自既得利益者，还是弱势群体，只为了这件事，需要用证据来证实，而不是根据别人的言论去讨伐。
57399,都和京东扯上关系了，看来这事不单单是性侵的问题了。从来没有听过性侵还能告公司的，被整个公司侵犯了吗？老外的法律也是很奇怪的。,0.0,3,They are all related to JD.com. It seems that this matter is not just about sexual assault. I have never heard that you can sue a company for sexual assault. Have you been assaulted by the entire company? The laws for foreigners are also very strange.,它们都与京东有关。看来这件事不仅仅是性侵问题。我从来没有听说过可以起诉一家公司性侵犯。你有没有被全公司的人围攻过？对于外国人的法律也很奇怪。
57400,因为女婴被堕胎的事件很多所以要堕男胎 这种行为怎么看都是错的呀,0.0,3,"Since there are many cases of female babies being aborted, it is wrong to abort male fetuses no matter how you look at it.",既然女婴流产的案例很多，那么无论怎么看，流产男胎都是错误的。
57401,这种国家为啥不出台法律？政府为啥不能管管？没有处罚谁怕？怎么破除封建，这个调解完了还有千千万个,0.0,3,"Why doesn't this country introduce laws? Why can't the government regulate it? Who is afraid if there is no punishment? How to break the feudal system? After this mediation, there are still thousands of",为什么这个国家不出台法律呢？政府为什么不能监管呢？没有惩罚谁怕呢？如何打破封建制度？经过这次调解，仍有数千人
57402,想问碳酸饮料真的不能喝吗？昨天家庭聚餐又被说了，说喝多了不容易怀孕，哎，我又不能说我不想结婚生孩子，不然又唠叨,0.0,3,"I would like to ask, is it really forbidden to drink carbonated drinks? Yesterday at the family dinner, someone said something about it again, saying that drinking too much makes it harder to get pregnant. Hey, I can’t say that I don’t want to get married and have children, otherwise I’ll be nagging again.",请问，碳酸饮料真的不能喝吗？昨天家庭聚餐的时候，有人又说了这件事，说喝酒喝多了更难怀孕。哎，我不能说我不想结婚生子，不然又要唠叨了。
57406,很多艺人的“好男人”“忠厚老实”都是人设而已,0.0,3,Many artists’ “good men” and “loyal and honest” characters are just persona.,很多艺术家的“好人”、“忠厚”的性格只是表面现象。
57407,他觉得我唯一的出路是改变自己的思想观念然后嫁出去。,0.0,3,He felt that my only way out was to change my mindset and get married.,他觉得我唯一的出路就是改变心态，结婚。
57408,细看整件事的前因后果的时候，胸口就像有把刀插进去转,0.0,3,"When I look closely at the cause and effect of the whole thing, it feels like a knife has been inserted into my chest.",当我仔细观察整个事情的前因后果时，我感觉就像一把刀插入了我的胸口。
